0 ; 0 ; 
0 ; 0 ; 
0 ; 0 ; 
0 ; 0 ; 
0 ; 0 ; 
0 ; 0 ; 
0 ; 0 ; 
0 ; 0 ; 
0 ; 0 ; 
0 ; 0 ; 
0 ; 0 ; 
0 ; 0 ; 
0 ; 0 ; 
0 ; 0 ; 
0 ; 0 ; 
0 ; 0 ; 
0 ; 0 ; 
0 ; 0 ; 
0 ; 0 ; 
0 ; 0 ; 
0 ; 0 ; 
0 ; 0 ; 
0 ; 0 ; 
0 ; 0 ; 
0 ; 0 ; 
0 ; 0 ; 
0 ; 0 ; 
0 ; 0 ; 
0 ; 0 ; 
0 ; 0 ; 
0 ; 0 ; 
2047.50 ; 1831 ; 
2047.50 ; 1840 ; 
2047.50 ; 1838 ; 
2047.50 ; 1840 ; 
2047.50 ; 1831 ; 
2047.50 ; 1837 ; 
2047.50 ; 1839 ; 
2047.50 ; 1831 ; 
2047.50 ; 1840 ; 
2047.50 ; 1838 ; 
2047.50 ; 1839 ; 
2047.50 ; 1841 ; 
2047.50 ; 1835 ; 
2047.50 ; 1842 ; 
2047.50 ; 1847 ; 
2047.50 ; 1837 ; 
2047.50 ; 1835 ; 
2047.50 ; 1855 ; 
2047.50 ; 1840 ; 
2047.50 ; 1835 ; 
2047.50 ; 1836 ; 
2047.50 ; 1838 ; 
2047.50 ; 1838 ; 
2047.50 ; 1838 ; 
2047.50 ; 1840 ; 
2047.50 ; 1847 ; 
2047.50 ; 1841 ; 
2047.50 ; 1823 ; 
2047.50 ; 1839 ; 
2047.50 ; 1840 ; 
2047.50 ; 1841 ; 
0 ; 0 ; 
0 ; 0 ; 
0 ; 0 ; 
0 ; 0 ; 
0 ; 0 ; 
0 ; 0 ; 
0 ; 0 ; 
0 ; 0 ; 
0 ; 0 ; 
0 ; 0 ; 
0 ; 0 ; 
0 ; 0 ; 
0 ; 0 ; 
0 ; 0 ; 
0 ; 0 ; 
0 ; 0 ; 
0 ; 0 ; 
0 ; 0 ; 
0 ; 0 ; 
0 ; 0 ; 
0 ; 0 ; 
0 ; 0 ; 
0 ; 0 ; 
0 ; 0 ; 
0 ; 0 ; 
0 ; 0 ; 
0 ; 0 ; 
0 ; 0 ; 
0 ; 0 ; 
0 ; 0 ; 
0 ; 0 ; 
2047.50 ; 1840 ; 
2047.50 ; 1840 ; 
2047.50 ; 1839 ; 
2047.50 ; 1841 ; 
2047.50 ; 1855 ; 
2047.50 ; 1841 ; 
2047.50 ; 1841 ; 
2047.50 ; 1837 ; 
2047.50 ; 1835 ; 
2047.50 ; 1841 ; 
2047.50 ; 1840 ; 
2047.50 ; 1847 ; 
2047.50 ; 1840 ; 
2047.50 ; 1833 ; 
