97.49545 ; 58 ; 
113.96889 ; 70 ; 
130.50705 ; 80 ; 
147.11020 ; 96 ; 
163.77859 ; 112 ; 
180.51247 ; 128 ; 
197.31211 ; 138 ; 
214.17775 ; 156 ; 
231.10967 ; 172 ; 
248.10811 ; 192 ; 
265.17335 ; 202 ; 
282.30564 ; 208 ; 
299.50525 ; 224 ; 
316.77243 ; 242 ; 
334.10747 ; 258 ; 
351.51062 ; 272 ; 
368.98215 ; 284 ; 
386.52234 ; 313 ; 
404.13144 ; 328 ; 
421.80973 ; 336 ; 
439.55749 ; 368 ; 
457.37498 ; 373 ; 
475.26248 ; 387 ; 
493.22027 ; 393 ; 
511.24861 ; 424 ; 
529.34780 ; 432 ; 
547.51810 ; 464 ; 
565.75980 ; 484 ; 
584.07317 ; 510 ; 
602.45851 ; 505 ; 
620.91608 ; 525 ; 
639.44618 ; 544 ; 
658.04909 ; 549 ; 
676.72509 ; 585 ; 
695.47448 ; 589 ; 
714.29754 ; 616 ; 
733.19456 ; 640 ; 
752.16583 ; 640 ; 
771.21164 ; 668 ; 
790.33229 ; 686 ; 
809.52807 ; 705 ; 
828.79927 ; 720 ; 
848.14620 ; 734 ; 
867.56915 ; 756 ; 
887.06841 ; 771 ; 
906.64429 ; 785 ; 
926.29710 ; 811 ; 
946.02712 ; 816 ; 
965.83466 ; 844 ; 
985.72004 ; 859 ; 
1005.68355 ; 872 ; 
1025.72550 ; 891 ; 
1045.84621 ; 912 ; 
1066.04597 ; 928 ; 
1086.32510 ; 941 ; 
1106.68392 ; 957 ; 
1127.12273 ; 990 ; 
1147.64185 ; 999 ; 
1168.24159 ; 1013 ; 
1188.92228 ; 1054 ; 
1209.68423 ; 1068 ; 
1230.52775 ; 1077 ; 
1251.45318 ; 1104 ; 
1272.46083 ; 1133 ; 
1293.55102 ; 1136 ; 
1314.72408 ; 1152 ; 
1335.98034 ; 1186 ; 
1357.32011 ; 1193 ; 
1378.74374 ; 1205 ; 
1400.25155 ; 1247 ; 
1421.84386 ; 1257 ; 
1443.52102 ; 1271 ; 
1465.28336 ; 1305 ; 
1487.13120 ; 1314 ; 
1509.06489 ; 1333 ; 
1531.08476 ; 1362 ; 
1553.19116 ; 1376 ; 
1575.38441 ; 1413 ; 
1597.66487 ; 1424 ; 
1620.03288 ; 1440 ; 
1642.48878 ; 1468 ; 
1665.03291 ; 1480 ; 
1687.66562 ; 1507 ; 
1710.38726 ; 1535 ; 
1733.19819 ; 1535 ; 
1756.09874 ; 1566 ; 
1779.08928 ; 1587 ; 
1802.17015 ; 1616 ; 
1825.34171 ; 1639 ; 
1848.60432 ; 1664 ; 
1871.95833 ; 1679 ; 
1895.40411 ; 1710 ; 
1918.94201 ; 1719 ; 
1942.57240 ; 1730 ; 
1966.29565 ; 1769 ; 
1990.11210 ; 1785 ; 
2014.02214 ; 1808 ; 
2038.02612 ; 1825 ; 
2062.12443 ; 1883 ; 
2086.31742 ; 1899 ; 
2110.60547 ; 1926 ; 
2134.98896 ; 1935 ; 
2159.46825 ; 1972 ; 
2184.04374 ; 2000 ; 
2208.71578 ; 2031 ; 
2233.48477 ; 2043 ; 
2258.35108 ; 2064 ; 
2283.31510 ; 2096 ; 
2308.37721 ; 2112 ; 
2333.53780 ; 2129 ; 
2358.79725 ; 2141 ; 
2384.15595 ; 2187 ; 
2409.61429 ; 2211 ; 
2435.17266 ; 2223 ; 
2460.83146 ; 2250 ; 
2486.59108 ; 2265 ; 
2512.45191 ; 2288 ; 
2538.41436 ; 2323 ; 
2564.47883 ; 2329 ; 
2590.64570 ; 2371 ; 
2616.91540 ; 2389 ; 
2643.28831 ; 2417 ; 
2669.76485 ; 2443 ; 
2696.34543 ; 2451 ; 
2723.03044 ; 2487 ; 
2749.82031 ; 2519 ; 
2776.71545 ; 2531 ; 
2803.71626 ; 2557 ; 
2830.82316 ; 2595 ; 
2858.03658 ; 2603 ; 
2885.35692 ; 2641 ; 
2912.78462 ; 2663 ; 
2940.32008 ; 2703 ; 
2967.96374 ; 2718 ; 
2995.71602 ; 2741 ; 
3023.57734 ; 2768 ; 
3051.54814 ; 2801 ; 
3079.62884 ; 2820 ; 
3107.81988 ; 2839 ; 
3136.12169 ; 2869 ; 
3164.53471 ; 2901 ; 
3193.05937 ; 2919 ; 
3221.69610 ; 2947 ; 
3250.44536 ; 2978 ; 
3279.30759 ; 3017 ; 
3308.28322 ; 3056 ; 
3337.37270 ; 3055 ; 
3366.57649 ; 3097 ; 
3395.89502 ; 3143 ; 
3425.32876 ; 3174 ; 
3454.87814 ; 3207 ; 
3484.54364 ; 3227 ; 
3514.32570 ; 3255 ; 
3544.22478 ; 3303 ; 
3574.24134 ; 3335 ; 
3604.37584 ; 3379 ; 
3634.62876 ; 3429 ; 
3665.00054 ; 3455 ; 
3695.49166 ; 3517 ; 
3726.10259 ; 3571 ; 
3756.83380 ; 3583 ; 
3787.68576 ; 3645 ; 
3818.65894 ; 3679 ; 
3849.75383 ; 3735 ; 
3880.97090 ; 3793 ; 
3912.31063 ; 3851 ; 
3943.77350 ; 3915 ; 
3975.35999 ; 3957 ; 
4007.07060 ; 4021 ; 
4038.90581 ; 4095 ; 
4070.86610 ; 4095 ; 
0.00000 ; 0 ; 
16.09035 ; 0 ; 
32.24393 ; 0 ; 
48.46098 ; 13 ; 
64.74174 ; 20 ; 
81.08649 ; 43 ; 
97.49545 ; 57 ; 
113.96889 ; 69 ; 
130.50705 ; 80 ; 
147.11020 ; 89 ; 
163.77859 ; 112 ; 
180.51247 ; 128 ; 
197.31211 ; 136 ; 
214.17775 ; 162 ; 
231.10967 ; 176 ; 
248.10811 ; 192 ; 
265.17335 ; 193 ; 
282.30564 ; 215 ; 
299.50525 ; 227 ; 
316.77243 ; 240 ; 
334.10747 ; 240 ; 
351.51062 ; 272 ; 
368.98215 ; 285 ; 
386.52234 ; 316 ; 
404.13144 ; 334 ; 
421.80973 ; 338 ; 
439.55749 ; 358 ; 
457.37498 ; 376 ; 
475.26248 ; 384 ; 
493.22027 ; 405 ; 
511.24861 ; 417 ; 
529.34780 ; 432 ; 
547.51810 ; 468 ; 
565.75980 ; 482 ; 
584.07317 ; 492 ; 
602.45851 ; 523 ; 
620.91608 ; 525 ; 
639.44618 ; 540 ; 
658.04909 ; 560 ; 
676.72509 ; 588 ; 
695.47448 ; 602 ; 
714.29754 ; 609 ; 
733.19456 ; 624 ; 
752.16583 ; 643 ; 
771.21164 ; 668 ; 
790.33229 ; 689 ; 
809.52807 ; 704 ; 
828.79927 ; 711 ; 
848.14620 ; 729 ; 
867.56915 ; 754 ; 
887.06841 ; 774 ; 
906.64429 ; 790 ; 
926.29710 ; 804 ; 
946.02712 ; 814 ; 
965.83466 ; 846 ; 
985.72004 ; 858 ; 
1005.68355 ; 881 ; 
1025.72550 ; 896 ; 
1045.84621 ; 913 ; 
1066.04597 ; 924 ; 
1086.32510 ; 947 ; 
1106.68392 ; 956 ; 
1127.12273 ; 986 ; 
1147.64185 ; 1004 ; 
1168.24159 ; 1012 ; 
1188.92228 ; 1046 ; 
1209.68423 ; 1067 ; 
1230.52775 ; 1088 ; 
1251.45318 ; 1088 ; 
1272.46083 ; 1124 ; 
1293.55102 ; 1136 ; 
1314.72408 ; 1145 ; 
1335.98034 ; 1184 ; 
1357.32011 ; 1200 ; 
1378.74374 ; 1205 ; 
1400.25155 ; 1248 ; 
1421.84386 ; 1261 ; 
1443.52102 ; 1266 ; 
1465.28336 ; 1296 ; 
1487.13120 ; 1315 ; 
1509.06489 ; 1328 ; 
1531.08476 ; 1360 ; 
1553.19116 ; 1385 ; 
1575.38441 ; 1407 ; 
1597.66487 ; 1423 ; 
1620.03288 ; 1439 ; 
1642.48878 ; 1472 ; 
1665.03291 ; 1484 ; 
1687.66562 ; 1506 ; 
1710.38726 ; 1534 ; 
1733.19819 ; 1535 ; 
1756.09874 ; 1574 ; 
1779.08928 ; 1590 ; 
1802.17015 ; 1621 ; 
1825.34171 ; 1639 ; 
1848.60432 ; 1667 ; 
1871.95833 ; 1681 ; 
1895.40411 ; 1710 ; 
1918.94201 ; 1719 ; 
1942.57240 ; 1743 ; 
1966.29565 ; 1763 ; 
1990.11210 ; 1779 ; 
2014.02214 ; 1808 ; 
2038.02612 ; 1825 ; 
2062.12443 ; 1889 ; 
2086.31742 ; 1891 ; 
2110.60547 ; 1926 ; 
2134.98896 ; 1942 ; 
2159.46825 ; 1971 ; 
2184.04374 ; 2000 ; 
2208.71578 ; 2017 ; 
2233.48477 ; 2042 ; 
2258.35108 ; 2064 ; 
2283.31510 ; 2091 ; 
2308.37721 ; 2102 ; 
2333.53780 ; 2139 ; 
2358.79725 ; 2150 ; 
2384.15595 ; 2181 ; 
2409.61429 ; 2200 ; 
2435.17266 ; 2223 ; 
2460.83146 ; 2254 ; 
2486.59108 ; 2268 ; 
2512.45191 ; 2291 ; 
2538.41436 ; 2320 ; 
2564.47883 ; 2341 ; 
2590.64570 ; 2369 ; 
2616.91540 ; 2386 ; 
2643.28831 ; 2414 ; 
2669.76485 ; 2435 ; 
2696.34543 ; 2459 ; 
2723.03044 ; 2498 ; 
2749.82031 ; 2522 ; 
2776.71545 ; 2531 ; 
2803.71626 ; 2559 ; 
2830.82316 ; 2589 ; 
2858.03658 ; 2611 ; 
2885.35692 ; 2639 ; 
2912.78462 ; 2667 ; 
2940.32008 ; 2701 ; 
2967.96374 ; 2707 ; 
2995.71602 ; 2742 ; 
3023.57734 ; 2771 ; 
3051.54814 ; 2811 ; 
3079.62884 ; 2802 ; 
3107.81988 ; 2838 ; 
3136.12169 ; 2867 ; 
3164.53471 ; 2903 ; 
3193.05937 ; 2919 ; 
3221.69610 ; 2951 ; 
3250.44536 ; 2983 ; 
3279.30759 ; 3019 ; 
3308.28322 ; 3051 ; 
3337.37270 ; 3063 ; 
3366.57649 ; 3103 ; 
3395.89502 ; 3123 ; 
3425.32876 ; 3163 ; 
3454.87814 ; 3211 ; 
3484.54364 ; 3214 ; 
3514.32570 ; 3275 ; 
3544.22478 ; 3295 ; 
3574.24134 ; 3335 ; 
3604.37584 ; 3381 ; 
3634.62876 ; 3423 ; 
3665.00054 ; 3474 ; 
3695.49166 ; 3526 ; 
3726.10259 ; 3558 ; 
3756.83380 ; 3583 ; 
3787.68576 ; 3647 ; 
3818.65894 ; 3695 ; 
3849.75383 ; 3751 ; 
3880.97090 ; 3793 ; 
3912.31063 ; 3855 ; 
3943.77350 ; 3889 ; 
3975.35999 ; 3973 ; 
4007.07060 ; 4015 ; 
4038.90581 ; 4082 ; 
4070.86610 ; 4095 ; 
0.00000 ; 0 ; 
16.09035 ; 0 ; 
32.24393 ; 0 ; 
48.46098 ; 8 ; 
64.74174 ; 20 ; 
81.08649 ; 40 ; 
97.49545 ; 53 ; 
113.96889 ; 64 ; 
130.50705 ; 88 ; 
147.11020 ; 88 ; 
163.77859 ; 113 ; 
180.51247 ; 128 ; 
197.31211 ; 142 ; 
214.17775 ; 154 ; 
231.10967 ; 176 ; 
248.10811 ; 176 ; 
265.17335 ; 205 ; 
282.30564 ; 208 ; 
299.50525 ; 230 ; 
316.77243 ; 240 ; 
334.10747 ; 256 ; 
351.51062 ; 272 ; 
368.98215 ; 288 ; 
386.52234 ; 312 ; 
404.13144 ; 323 ; 
421.80973 ; 342 ; 
439.55749 ; 365 ; 
457.37498 ; 380 ; 
475.26248 ; 386 ; 
493.22027 ; 400 ; 
511.24861 ; 416 ; 
529.34780 ; 432 ; 
547.51810 ; 464 ; 
565.75980 ; 476 ; 
584.07317 ; 492 ; 
602.45851 ; 516 ; 
620.91608 ; 528 ; 
639.44618 ; 545 ; 
658.04909 ; 556 ; 
676.72509 ; 584 ; 
695.47448 ; 602 ; 
714.29754 ; 612 ; 
733.19456 ; 635 ; 
752.16583 ; 656 ; 
771.21164 ; 668 ; 
790.33229 ; 688 ; 
809.52807 ; 700 ; 
828.79927 ; 715 ; 
848.14620 ; 729 ; 
867.56915 ; 763 ; 
887.06841 ; 778 ; 
906.64429 ; 770 ; 
926.29710 ; 815 ; 
946.02712 ; 822 ; 
965.83466 ; 848 ; 
985.72004 ; 864 ; 
1005.68355 ; 880 ; 
1025.72550 ; 896 ; 
1045.84621 ; 912 ; 
1066.04597 ; 929 ; 
1086.32510 ; 948 ; 
1106.68392 ; 954 ; 
1127.12273 ; 987 ; 
1147.64185 ; 1005 ; 
1168.24159 ; 1013 ; 
1188.92228 ; 1053 ; 
1209.68423 ; 1067 ; 
1230.52775 ; 1088 ; 
1251.45318 ; 1089 ; 
1272.46083 ; 1122 ; 
1293.55102 ; 1141 ; 
1314.72408 ; 1154 ; 
1335.98034 ; 1187 ; 
1357.32011 ; 1204 ; 
1378.74374 ; 1215 ; 
1400.25155 ; 1246 ; 
1421.84386 ; 1262 ; 
1443.52102 ; 1266 ; 
1465.28336 ; 1301 ; 
1487.13120 ; 1322 ; 
1509.06489 ; 1329 ; 
1531.08476 ; 1369 ; 
1553.19116 ; 1382 ; 
1575.38441 ; 1412 ; 
1597.66487 ; 1424 ; 
1620.03288 ; 1431 ; 
1642.48878 ; 1469 ; 
1665.03291 ; 1485 ; 
1687.66562 ; 1505 ; 
1710.38726 ; 1526 ; 
1733.19819 ; 1535 ; 
1756.09874 ; 1581 ; 
1779.08928 ; 1598 ; 
1802.17015 ; 1616 ; 
1825.34171 ; 1629 ; 
1848.60432 ; 1662 ; 
1871.95833 ; 1666 ; 
1895.40411 ; 1704 ; 
1918.94201 ; 1722 ; 
1942.57240 ; 1739 ; 
1966.29565 ; 1772 ; 
1990.11210 ; 1777 ; 
2014.02214 ; 1805 ; 
2038.02612 ; 1822 ; 
2062.12443 ; 1883 ; 
2086.31742 ; 1874 ; 
2110.60547 ; 1926 ; 
2134.98896 ; 1941 ; 
2159.46825 ; 1966 ; 
2184.04374 ; 2000 ; 
2208.71578 ; 2010 ; 
2233.48477 ; 2047 ; 
2258.35108 ; 2059 ; 
2283.31510 ; 2096 ; 
2308.37721 ; 2111 ; 
2333.53780 ; 2130 ; 
2358.79725 ; 2147 ; 
2384.15595 ; 2179 ; 
2409.61429 ; 2209 ; 
2435.17266 ; 2224 ; 
2460.83146 ; 2254 ; 
2486.59108 ; 2261 ; 
2512.45191 ; 2298 ; 
2538.41436 ; 2321 ; 
2564.47883 ; 2336 ; 
2590.64570 ; 2371 ; 
2616.91540 ; 2387 ; 
2643.28831 ; 2416 ; 
2669.76485 ; 2438 ; 
2696.34543 ; 2455 ; 
2723.03044 ; 2487 ; 
2749.82031 ; 2515 ; 
2776.71545 ; 2526 ; 
2803.71626 ; 2559 ; 
2830.82316 ; 2595 ; 
2858.03658 ; 2611 ; 
2885.35692 ; 2639 ; 
2912.78462 ; 2671 ; 
2940.32008 ; 2695 ; 
2967.96374 ; 2707 ; 
2995.71602 ; 2751 ; 
3023.57734 ; 2783 ; 
3051.54814 ; 2805 ; 
3079.62884 ; 2820 ; 
3107.81988 ; 2843 ; 
3136.12169 ; 2884 ; 
3164.53471 ; 2901 ; 
3193.05937 ; 2917 ; 
3221.69610 ; 2959 ; 
3250.44536 ; 2992 ; 
3279.30759 ; 3014 ; 
3308.28322 ; 3047 ; 
3337.37270 ; 3058 ; 
3366.57649 ; 3109 ; 
3395.89502 ; 3135 ; 
3425.32876 ; 3167 ; 
3454.87814 ; 3207 ; 
3484.54364 ; 3229 ; 
3514.32570 ; 3265 ; 
3544.22478 ; 3295 ; 
3574.24134 ; 3335 ; 
3604.37584 ; 3389 ; 
3634.62876 ; 3437 ; 
3665.00054 ; 3465 ; 
3695.49166 ; 3519 ; 
3726.10259 ; 3558 ; 
3756.83380 ; 3583 ; 
3787.68576 ; 3647 ; 
3818.65894 ; 3693 ; 
3849.75383 ; 3738 ; 
3880.97090 ; 3783 ; 
3912.31063 ; 3851 ; 
3943.77350 ; 3889 ; 
3975.35999 ; 3963 ; 
4007.07060 ; 4023 ; 
4038.90581 ; 4091 ; 
4070.86610 ; 4095 ; 
0.00000 ; 0 ; 
16.09035 ; 0 ; 
32.24393 ; 0 ; 
48.46098 ; 14 ; 
64.74174 ; 24 ; 
81.08649 ; 36 ; 
97.49545 ; 54 ; 
113.96889 ; 72 ; 
130.50705 ; 84 ; 
147.11020 ; 99 ; 
163.77859 ; 112 ; 
180.51247 ; 128 ; 
197.31211 ; 140 ; 
214.17775 ; 158 ; 
231.10967 ; 174 ; 
248.10811 ; 184 ; 
265.17335 ; 198 ; 
282.30564 ; 208 ; 
299.50525 ; 225 ; 
316.77243 ; 240 ; 
334.10747 ; 252 ; 
351.51062 ; 272 ; 
368.98215 ; 280 ; 
386.52234 ; 307 ; 
404.13144 ; 328 ; 
421.80973 ; 344 ; 
439.55749 ; 348 ; 
457.37498 ; 369 ; 
475.26248 ; 384 ; 
493.22027 ; 395 ; 
511.24861 ; 422 ; 
529.34780 ; 442 ; 
547.51810 ; 465 ; 
565.75980 ; 480 ; 
584.07317 ; 502 ; 
602.45851 ; 504 ; 
620.91608 ; 526 ; 
639.44618 ; 544 ; 
658.04909 ; 560 ; 
676.72509 ; 584 ; 
695.47448 ; 604 ; 
714.29754 ; 611 ; 
733.19456 ; 627 ; 
752.16583 ; 641 ; 
771.21164 ; 672 ; 
790.33229 ; 688 ; 
809.52807 ; 701 ; 
828.79927 ; 708 ; 
848.14620 ; 732 ; 
867.56915 ; 761 ; 
887.06841 ; 773 ; 
906.64429 ; 791 ; 
926.29710 ; 811 ; 
946.02712 ; 816 ; 
965.83466 ; 853 ; 
985.72004 ; 858 ; 
1005.68355 ; 876 ; 
1025.72550 ; 896 ; 
1045.84621 ; 917 ; 
1066.04597 ; 925 ; 
1086.32510 ; 950 ; 
1106.68392 ; 960 ; 
1127.12273 ; 992 ; 
1147.64185 ; 1008 ; 
1168.24159 ; 1008 ; 
1188.92228 ; 1054 ; 
1209.68423 ; 1068 ; 
1230.52775 ; 1082 ; 
1251.45318 ; 1097 ; 
1272.46083 ; 1120 ; 
1293.55102 ; 1138 ; 
1314.72408 ; 1154 ; 
1335.98034 ; 1180 ; 
1357.32011 ; 1197 ; 
1378.74374 ; 1218 ; 
1400.25155 ; 1241 ; 
1421.84386 ; 1262 ; 
1443.52102 ; 1274 ; 
1465.28336 ; 1296 ; 
1487.13120 ; 1318 ; 
1509.06489 ; 1333 ; 
1531.08476 ; 1365 ; 
1553.19116 ; 1379 ; 
1575.38441 ; 1408 ; 
1597.66487 ; 1422 ; 
1620.03288 ; 1437 ; 
1642.48878 ; 1475 ; 
1665.03291 ; 1485 ; 
1687.66562 ; 1512 ; 
1710.38726 ; 1532 ; 
1733.19819 ; 1554 ; 
1756.09874 ; 1575 ; 
1779.08928 ; 1584 ; 
1802.17015 ; 1631 ; 
1825.34171 ; 1622 ; 
1848.60432 ; 1665 ; 
1871.95833 ; 1664 ; 
1895.40411 ; 1710 ; 
1918.94201 ; 1728 ; 
1942.57240 ; 1734 ; 
1966.29565 ; 1776 ; 
1990.11210 ; 1776 ; 
2014.02214 ; 1823 ; 
2038.02612 ; 1814 ; 
2062.12443 ; 1883 ; 
2086.31742 ; 1898 ; 
2110.60547 ; 1929 ; 
2134.98896 ; 1942 ; 
2159.46825 ; 1973 ; 
2184.04374 ; 1999 ; 
2208.71578 ; 2017 ; 
2233.48477 ; 2038 ; 
2258.35108 ; 2063 ; 
2283.31510 ; 2093 ; 
2308.37721 ; 2111 ; 
2333.53780 ; 2143 ; 
2358.79725 ; 2147 ; 
2384.15595 ; 2175 ; 
2409.61429 ; 2206 ; 
2435.17266 ; 2219 ; 
2460.83146 ; 2252 ; 
2486.59108 ; 2261 ; 
2512.45191 ; 2299 ; 
2538.41436 ; 2315 ; 
2564.47883 ; 2335 ; 
2590.64570 ; 2367 ; 
2616.91540 ; 2379 ; 
2643.28831 ; 2413 ; 
2669.76485 ; 2447 ; 
2696.34543 ; 2465 ; 
2723.03044 ; 2490 ; 
2749.82031 ; 2516 ; 
2776.71545 ; 2527 ; 
2803.71626 ; 2559 ; 
2830.82316 ; 2583 ; 
2858.03658 ; 2611 ; 
2885.35692 ; 2637 ; 
2912.78462 ; 2670 ; 
2940.32008 ; 2701 ; 
2967.96374 ; 2707 ; 
2995.71602 ; 2751 ; 
3023.57734 ; 2770 ; 
3051.54814 ; 2807 ; 
3079.62884 ; 2815 ; 
3107.81988 ; 2847 ; 
3136.12169 ; 2867 ; 
3164.53471 ; 2907 ; 
3193.05937 ; 2918 ; 
3221.69610 ; 2947 ; 
3250.44536 ; 2983 ; 
3279.30759 ; 3015 ; 
3308.28322 ; 3047 ; 
3337.37270 ; 3059 ; 
3366.57649 ; 3101 ; 
3395.89502 ; 3135 ; 
3425.32876 ; 3183 ; 
3454.87814 ; 3211 ; 
3484.54364 ; 3223 ; 
3514.32570 ; 3262 ; 
3544.22478 ; 3299 ; 
3574.24134 ; 3335 ; 
3604.37584 ; 3393 ; 
3634.62876 ; 3426 ; 
3665.00054 ; 3471 ; 
3695.49166 ; 3507 ; 
3726.10259 ; 3567 ; 
3756.83380 ; 3583 ; 
3787.68576 ; 3633 ; 
3818.65894 ; 3695 ; 
3849.75383 ; 3743 ; 
3880.97090 ; 3792 ; 
3912.31063 ; 3859 ; 
3943.77350 ; 3911 ; 
3975.35999 ; 3975 ; 
4007.07060 ; 4031 ; 
4038.90581 ; 4095 ; 
4070.86610 ; 4095 ; 
0.00000 ; 0 ; 
16.09035 ; 0 ; 
32.24393 ; 0 ; 
48.46098 ; 10 ; 
64.74174 ; 32 ; 
81.08649 ; 38 ; 
97.49545 ; 59 ; 
113.96889 ; 69 ; 
130.50705 ; 80 ; 
147.11020 ; 96 ; 
163.77859 ; 108 ; 
180.51247 ; 122 ; 
197.31211 ; 139 ; 
214.17775 ; 160 ; 
231.10967 ; 170 ; 
248.10811 ; 184 ; 
265.17335 ; 205 ; 
282.30564 ; 208 ; 
299.50525 ; 224 ; 
316.77243 ; 240 ; 
334.10747 ; 248 ; 
351.51062 ; 273 ; 
368.98215 ; 288 ; 
386.52234 ; 308 ; 
404.13144 ; 328 ; 
421.80973 ; 340 ; 
439.55749 ; 360 ; 
457.37498 ; 371 ; 
475.26248 ; 396 ; 
493.22027 ; 405 ; 
511.24861 ; 422 ; 
