96.35 ; 52 ; 0.03 ; 
112.41 ; 73 ; 0.03 ; 
128.47 ; 81 ; 0.04 ; 
144.53 ; 96 ; 0.04 ; 
160.59 ; 112 ; 0.04 ; 
176.65 ; 128 ; 0.05 ; 
192.71 ; 138 ; 0.05 ; 
208.76 ; 152 ; 0.05 ; 
224.82 ; 174 ; 0.06 ; 
240.88 ; 180 ; 0.06 ; 
256.94 ; 200 ; 0.07 ; 
273.00 ; 208 ; 0.07 ; 
289.06 ; 224 ; 0.07 ; 
305.12 ; 240 ; 0.08 ; 
321.18 ; 256 ; 0.08 ; 
337.24 ; 269 ; 0.09 ; 
353.29 ; 290 ; 0.09 ; 
369.35 ; 306 ; 0.09 ; 
385.41 ; 316 ; 0.10 ; 
401.47 ; 332 ; 0.10 ; 
417.53 ; 337 ; 0.11 ; 
433.59 ; 358 ; 0.11 ; 
449.65 ; 369 ; 0.11 ; 
465.71 ; 386 ; 0.12 ; 
481.76 ; 400 ; 0.12 ; 
497.82 ; 418 ; 0.13 ; 
513.88 ; 436 ; 0.13 ; 
529.94 ; 448 ; 0.13 ; 
546.00 ; 444 ; 0.14 ; 
562.06 ; 465 ; 0.14 ; 
578.12 ; 472 ; 0.15 ; 
594.18 ; 496 ; 0.15 ; 
610.24 ; 506 ; 0.15 ; 
626.29 ; 532 ; 0.16 ; 
642.35 ; 540 ; 0.16 ; 
658.41 ; 554 ; 0.16 ; 
674.47 ; 573 ; 0.17 ; 
690.53 ; 587 ; 0.17 ; 
706.59 ; 592 ; 0.18 ; 
722.65 ; 618 ; 0.18 ; 
738.71 ; 630 ; 0.18 ; 
754.76 ; 646 ; 0.19 ; 
770.82 ; 644 ; 0.19 ; 
786.88 ; 667 ; 0.20 ; 
802.94 ; 688 ; 0.20 ; 
819.00 ; 704 ; 0.20 ; 
835.06 ; 715 ; 0.21 ; 
851.12 ; 728 ; 0.21 ; 
867.18 ; 743 ; 0.22 ; 
883.24 ; 760 ; 0.22 ; 
899.29 ; 761 ; 0.22 ; 
915.35 ; 789 ; 0.23 ; 
931.41 ; 808 ; 0.23 ; 
947.47 ; 816 ; 0.24 ; 
963.53 ; 833 ; 0.24 ; 
979.59 ; 848 ; 0.24 ; 
995.65 ; 856 ; 0.25 ; 
1011.71 ; 880 ; 0.25 ; 
1027.76 ; 891 ; 0.25 ; 
1043.82 ; 885 ; 0.26 ; 
1059.88 ; 915 ; 0.26 ; 
1075.94 ; 930 ; 0.27 ; 
1092.00 ; 940 ; 0.27 ; 
1108.06 ; 955 ; 0.27 ; 
1124.12 ; 974 ; 0.28 ; 
1140.18 ; 990 ; 0.28 ; 
1156.24 ; 1001 ; 0.29 ; 
1172.29 ; 1017 ; 0.29 ; 
1188.35 ; 1036 ; 0.29 ; 
1204.41 ; 1054 ; 0.30 ; 
1220.47 ; 1072 ; 0.30 ; 
1236.53 ; 1084 ; 0.31 ; 
1252.59 ; 1093 ; 0.31 ; 
1268.65 ; 1110 ; 0.31 ; 
1284.71 ; 1133 ; 0.32 ; 
1300.76 ; 1137 ; 0.32 ; 
1316.82 ; 1152 ; 0.33 ; 
1332.88 ; 1168 ; 0.33 ; 
1348.94 ; 1185 ; 0.33 ; 
1365.00 ; 1202 ; 0.34 ; 
1381.06 ; 1213 ; 0.34 ; 
